transaction_id,customer_id,product_id,amount,quantity,transaction_date,channel
T00509,C0378,P092,907.24,1,2021-03-19,Mobile
T07327,C0194,P031,833.29,4,2021-03-19,Online
T00822,C0231,P076,1935.35,5,2021-03-19,Offline
T03963,C0133,P089,288.14,5,2021-03-20,Offline
T04474,C0370,P096,2078.16,5,2021-03-20,Mobile
T04148,C0104,P066,409.76,6,2021-03-20,Offline
T02912,C0419,P067,2192.52,4,2021-03-20,Offline
T00761,C0173,P093,695.81,3,2021-03-20,Online
T04847,C0488,P076,465.97,6,2021-03-20,Offline
T06617,C0040,P039,831.7,10,2021-03-20,Offline
T01151,C0003,P047,829.21,8,2021-03-20,Offline
T07233,C0449,P073,1987.53,9,2021-03-20,Offline
T00277,C0438,P045,1836.73,6,2021-03-20,Online
T02111,C0129,P044,785.99,7,2021-03-20,Online
T01101,C0365,P047,753.92,7,2021-03-20,Offline
T03754,C0291,P098,867.6,4,2021-03-20,Mobile
T01718,C0385,P040,704.81,8,2021-03-20,Mobile
T04434,C0068,P040,726.86,6,2021-03-21,Offline
T07108,C0086,P091,2168.89,10,2021-03-21,Online
T05962,C0452,P039,712.66,5,2021-03-21,Online
T07281,C0156,P026,1897.8,1,2021-03-21,Mobile
T04450,C0028,P083,283.28,5,2021-03-22,Offline
T00119,C0233,P090,2114.93,5,2021-03-22,Online
T07255,C0467,P057,932.08,5,2021-03-22,Online
T00935,C0017,P015,979.63,9,2021-03-23,Online
T07695,C0099,P008,129.29,6,2021-03-23,Offline
T04472,C0493,P020,1070.81,4,2021-03-23,Online
T04108,C0220,P089,655.03,2,2021-03-23,Offline
T05584,C0392,P087,866.85,9,2021-03-23,Online
T02916,C0015,P041,546.7,6,2021-03-23,Offline
T01745,C0262,P068,1808.63,5,2021-03-23,Offline
T07002,C0149,P053,1038.4,10,2021-03-24,Online
T01357,C0092,P060,646.11,6,2021-03-24,Mobile
T05841,C0170,P019,862.69,7,2021-03-24,Online
T00243,C0457,P060,585.53,10,2021-03-25,Mobile
T03308,C0252,P061,449.55,5,2021-03-25,Offline
T07106,C0166,P023,1188.87,10,2021-03-25,Mobile
T01017,C0115,P006,445.54,4,2021-03-25,Online
T00777,C0339,P056,981.77,6,2021-03-25,Offline
T02149,C0474,P023,1403.47,6,2021-03-25,Online
T07178,C0396,P026,2321.21,10,2021-03-25,Offline
T05430,C0258,P100,880.53,4,2021-03-26,Offline
T00707,C0024,P011,1241.84,6,2021-03-26,Online
T02750,C0384,P041,2876.09,4,2021-03-26,Online
T01803,C0404,P047,271.44,7,2021-03-26,Mobile
T07495,C0140,P052,821.24,1,2021-03-26,Online
T03168,C0424,P049,448.12,8,2021-03-26,Offline
T01996,C0365,P002,194.53,5,2021-03-26,Offline
T03193,C0293,P034,1282.16,10,2021-03-26,Mobile
T04061,C0318,P044,615.03,7,2021-03-26,Offline
T03794,C0181,P039,378.57,7,2021-03-27,Online
T04634,C0406,P030,740.23,8,2021-03-27,Online
T01503,C0426,P020,217.44,8,2021-03-27,Mobile
T06023,C0427,P064,603.11,6,2021-03-27,Online
T02059,C0346,P041,296.1,2,2021-03-27,Online
T01477,C0282,P073,559.39,9,2021-03-27,Online
T04881,C0433,P091,1516.04,9,2021-03-27,Offline
T06945,C0473,P018,2065.8,9,2021-03-27,Offline
T03106,C0260,P093,505.52,1,2021-03-28,Online
T05050,C0170,P029,935.9,2,2021-03-28,Offline
T07256,C0476,P071,310.91,6,2021-03-28,Offline
T06961,C0418,P015,1853.38,2,2021-03-28,Offline
T04741,C0412,P072,461.15,9,2021-03-28,Offline
T06640,C0345,P083,2666.26,10,2021-03-28,Online
T02430,C0275,P058,495.0,4,2021-03-28,Offline
T00619,C0469,P077,360.45,4,2021-03-28,Offline
T07310,C0351,P058,500.28,2,2021-03-28,Mobile
T03225,C0412,P070,617.12,7,2021-03-28,Mobile
T03819,C0295,P023,1612.87,7,2021-03-28,Offline
T04703,C0287,P022,729.62,7,2021-03-29,Online
T03057,C0112,P076,937.81,7,2021-03-29,Online
T05148,C0090,P085,1351.07,4,2021-03-29,Offline
T05444,C0308,P045,1795.75,10,2021-03-29,Mobile
T04129,C0455,P004,1226.38,1,2021-03-29,Mobile
T04647,C0191,P037,933.67,2,2021-03-29,Offline
T05520,C0239,P013,3210.99,2,2021-03-30,Online
T07559,C0313,P057,557.83,4,2021-03-30,Mobile
T05186,C0382,P034,866.09,5,2021-03-30,Online
T03685,C0300,P001,1092.66,2,2021-03-30,Offline
T03335,C0167,P098,1491.38,1,2021-03-30,Offline
T02451,C0055,P058,603.92,1,2021-03-31,Online
T02321,C0162,P075,453.8,9,2021-03-31,Offline
T01436,C0229,P038,128.59,6,2021-03-31,Mobile
T07759,C0470,P032,786.07,1,2021-03-31,Offline
T05263,C0158,P004,598.02,1,2021-03-31,Offline
T07669,C0062,P054,299.94,8,2021-03-31,Offline
T00583,C0154,P041,704.51,6,2021-04-01,Offline
T04427,C0360,P047,975.26,1,2021-04-01,Mobile
T04332,C0257,P010,693.14,5,2021-04-01,Mobile
T01715,C0030,P029,1447.33,4,2021-04-01,Online
T07277,C0196,P048,684.09,8,2021-04-01,Offline
T00814,C0192,P052,580.19,3,2021-04-02,Offline
T00886,C0040,P024,640.38,6,2021-04-02,Online
T02634,C0319,P057,1596.1,7,2021-04-02,Mobile
T01220,C0430,P045,1387.01,6,2021-04-02,Offline
T05756,C0241,P031,926.33,6,2021-04-03,Online
T01196,C0107,P002,1160.11,4,2021-04-03,Online
T07630,C0090,P048,188.19,1,2021-04-03,Online
T02857,C0275,P053,1934.66,5,2021-04-03,Online
T07900,C0257,P045,1596.74,4,2021-04-04,Mobile
T07969,C0478,P052,1895.29,1,2021-04-05,Online
T03240,C0327,P064,419.4,2,2021-04-05,Mobile
T02074,C0344,P027,384.91,2,2021-04-05,Online
T01008,C0232,P040,187.52,6,2021-04-05,Online
T04735,C0299,P099,543.93,4,2021-04-05,Mobile
T01857,C0177,P092,162.04,10,2021-04-05,Offline
T00302,C0117,P001,2151.42,6,2021-04-05,Offline
T01761,C0444,P024,426.9,5,2021-04-05,Offline
T02862,C0148,P013,1480.23,7,2021-04-05,Mobile
T03111,C0244,P009,1184.38,2,2021-04-05,Offline
T04240,C0272,P084,1206.44,9,2021-04-06,Online
T05478,C0115,P044,592.31,2,2021-04-06,Offline
T05936,C0013,P085,414.96,9,2021-04-06,Offline
T06766,C0482,P049,496.06,1,2021-04-06,Online
T02576,C0329,P007,732.51,1,2021-04-06,Online
T00609,C0467,P045,803.89,8,2021-04-06,Offline
T01307,C0005,P034,191.23,1,2021-04-07,Online
T06116,C0337,P001,2241.74,7,2021-04-07,Online
T05676,C0210,P076,752.5,7,2021-04-07,Mobile
T04306,C0416,P045,2917.57,7,2021-04-07,Online
T01185,C0301,P061,2705.57,7,2021-04-07,Offline
T05047,C0096,P042,364.36,5,2021-04-07,Mobile
T02926,C0279,P037,2461.72,2,2021-04-07,Offline
T02953,C0307,P051,2091.98,8,2021-04-07,Offline
T04731,C0300,P016,135.02,3,2021-04-08,Mobile
T03618,C0116,P069,291.64,7,2021-04-08,Offline
T06620,C0419,P043,501.14,8,2021-04-08,Offline
T04298,C0490,P045,762.41,8,2021-04-08,Online
T04429,C0073,P029,647.42,6,2021-04-08,Online
T02686,C0454,P088,1838.34,4,2021-04-09,Online
T04123,C0399,P100,847.11,4,2021-04-09,Offline
T05759,C0116,P048,1861.58,3,2021-04-09,Online
T03762,C0393,P086,1812.7,9,2021-04-09,Online
T02880,C0180,P047,2102.94,8,2021-04-09,Mobile
T04202,C0058,P044,1435.23,6,2021-04-09,Mobile
T00523,C0441,P028,1618.55,2,2021-04-09,Offline
T02665,C0305,P090,1395.23,4,2021-04-10,Offline
T07908,C0267,P099,647.37,9,2021-04-10,Mobile
T02310,C0102,P060,2604.29,8,2021-04-10,Online
T05036,C0341,P080,387.99,10,2021-04-10,Online
T04695,C0355,P014,1668.8,4,2021-04-10,Online
T02813,C0443,P036,1027.67,9,2021-04-10,Offline
T00835,C0361,P018,754.74,6,2021-04-11,Mobile
T05087,C0013,P002,805.81,3,2021-04-11,Online
T07610,C0338,P082,101.22,3,2021-04-11,Online
T05890,C0291,P024,438.69,8,2021-04-12,Online
T06682,C0442,P030,387.41,9,2021-04-12,Mobile
T03721,C0057,P013,926.3,9,2021-04-12,Online
T03523,C0262,P042,756.29,7,2021-04-12,Offline
T07373,C0011,P072,431.79,6,2021-04-13,Offline
T06438,C0443,P033,494.92,1,2021-04-13,Online
T05150,C0084,P039,1053.31,4,2021-04-13,Offline
T05738,C0008,P044,823.92,9,2021-04-13,Online
T01720,C0280,P037,409.54,4,2021-04-13,Offline
T06706,C0100,P012,1018.91,4,2021-04-13,Offline
T02460,C0275,P067,1308.63,6,2021-04-13,Online
T07628,C0437,P058,837.37,8,2021-04-13,Mobile
T00290,C0280,P073,605.62,6,2021-04-14,Mobile
T07854,C0471,P068,1438.41,4,2021-04-14,Mobile
T04882,C0336,P019,959.98,8,2021-04-14,Online
T07997,C0284,P001,1069.39,8,2021-04-14,Offline
T01377,C0239,P090,1496.87,1,2021-04-14,Online
T01323,C0295,P022,364.14,8,2021-04-15,Offline
T01985,C0317,P054,358.21,5,2021-04-15,Offline
T00839,C0163,P003,619.2,4,2021-04-15,Online
T03426,C0345,P097,2243.9,1,2021-04-15,Mobile
T00393,C0478,P039,2035.54,6,2021-04-15,Mobile
T06883,C0010,P073,826.14,9,2021-04-16,Offline
T00340,C0422,P077,133.21,2,2021-04-16,Offline
T02907,C0327,P006,1642.71,10,2021-04-16,Offline
T02286,C0058,P052,1309.28,1,2021-04-16,Mobile
T04656,C0345,P031,325.67,1,2021-04-16,Mobile
T06446,C0091,P055,110.61,8,2021-04-16,Offline
T00113,C0308,P012,1192.45,1,2021-04-17,Online
T07877,C0018,P057,2104.15,10,2021-04-17,Offline
T05479,C0081,P013,908.76,9,2021-04-17,Online
T02039,C0168,P025,536.7,10,2021-04-17,Online
T03953,C0453,P036,1655.79,2,2021-04-17,Online
T03587,C0263,P020,1347.13,3,2021-04-17,Online
T06928,C0011,P078,2461.49,2,2021-04-17,Offline
T04452,C0098,P083,302.45,6,2021-04-17,Offline
T03799,C0018,P045,1032.2,6,2021-04-17,Online
T00366,C0051,P093,2041.07,5,2021-04-17,Offline
T04730,C0375,P067,1069.85,3,2021-04-17,Online
T05619,C0082,P004,1166.14,9,2021-04-17,Offline
T07730,C0183,P025,1598.75,4,2021-04-18,Offline
T07341,C0329,P049,664.44,7,2021-04-18,Mobile
T06720,C0075,P025,537.13,6,2021-04-18,Mobile
T05506,C0214,P041,437.78,10,2021-04-18,Mobile
T03713,C0023,P090,1274.48,7,2021-04-18,Online
T00120,C0189,P009,742.63,5,2021-04-18,Offline
T07921,C0183,P002,471.77,8,2021-04-18,Mobile
T03046,C0221,P036,1457.39,8,2021-04-19,Offline
T01797,C0387,P002,931.34,1,2021-04-19,Online
T05697,C0291,P001,1194.99,6,2021-04-19,Mobile
T04619,C0315,P041,887.32,8,2021-04-19,Offline
T00620,C0118,P002,763.5,4,2021-04-19,Online
T05505,C0126,P091,1776.27,9,2021-04-19,Online
T04115,C0157,P083,1182.41,6,2021-04-20,Online
T07121,C0261,P072,451.14,8,2021-04-20,Offline
T03546,C0169,P063,1902.1,8,2021-04-20,Offline
T02466,C0185,P091,844.16,9,2021-04-20,Online
T05979,C0461,P035,954.01,7,2021-04-20,Mobile
T07915,C0450,P057,1549.27,10,2021-04-20,Online
T03368,C0414,P091,695.81,9,2021-04-20,Offline
T03358,C0083,P078,393.87,6,2021-04-20,Offline
T00468,C0068,P013,463.73,10,2021-04-21,Online
T06448,C0242,P086,1564.31,5,2021-04-21,Mobile
T07871,C0235,P007,2097.12,5,2021-04-21,Online
T06208,C0380,P009,1222.48,2,2021-04-21,Offline
T02717,C0293,P087,1235.26,4,2021-04-21,Offline
T06230,C0019,P057,802.48,2,2021-04-21,Online
T02036,C0105,P045,988.84,6,2021-04-21,Online
T04649,C0395,P021,931.41,7,2021-04-21,Offline
T07093,C0042,P048,285.41,6,2021-04-21,Offline
T06994,C0187,P037,1423.28,7,2021-04-21,Online
T04098,C0258,P004,1285.91,1,2021-04-22,Online
T03778,C0024,P030,872.44,3,2021-04-22,Offline
T06193,C0331,P011,775.48,3,2021-04-22,Online
T01691,C0190,P077,2447.89,3,2021-04-22,Online
T00318,C0091,P007,933.18,2,2021-04-22,Online
T03267,C0495,P076,2977.05,4,2021-04-22,Offline
T01898,C0246,P058,2048.37,10,2021-04-22,Offline
T06796,C0104,P023,864.81,5,2021-04-22,Offline
T07061,C0121,P016,293.41,1,2021-04-22,Mobile
T05510,C0238,P066,390.32,10,2021-04-22,Offline
T04898,C0336,P048,320.21,2,2021-04-22,Offline
T07541,C0056,P075,859.62,6,2021-04-22,Mobile
T02315,C0112,P067,1138.81,10,2021-04-22,Online
T04167,C0104,P013,1995.28,5,2021-04-23,Offline
T03575,C0133,P037,1004.05,6,2021-04-23,Offline
T01539,C0350,P079,392.35,4,2021-04-23,Mobile
T01932,C0174,P003,414.07,7,2021-04-23,Online
T03585,C0382,P085,732.32,5,2021-04-23,Mobile
T02173,C0286,P038,1575.01,8,2021-04-23,Mobile
T01670,C0232,P050,1023.39,5,2021-04-23,Online
T06919,C0266,P028,1843.99,1,2021-04-23,Mobile
T00677,C0035,P071,171.08,7,2021-04-23,Offline
T05305,C0195,P036,762.0,2,2021-04-23,Offline
T07951,C0017,P074,2768.31,5,2021-04-23,Offline
T06941,C0054,P017,2377.57,7,2021-04-24,Offline
T05281,C0074,P031,985.75,10,2021-04-24,Mobile
T07454,C0311,P043,926.69,2,2021-04-24,Offline
T05746,C0006,P050,376.49,3,2021-04-24,Offline
T07437,C0500,P088,1717.59,10,2021-04-24,Online
T06156,C0325,P042,809.99,3,2021-04-24,Online
T02106,C0052,P022,382.29,1,2021-04-24,Offline
T02944,C0175,P068,3276.68,5,2021-04-24,Online
T03529,C0231,P043,477.67,4,2021-04-24,Online
T05471,C0348,P050,585.72,3,2021-04-25,Online
T05356,C0044,P098,1252.52,9,2021-04-25,Mobile
T07745,C0218,P085,1174.6,3,2021-04-25,Online
T05400,C0190,P028,1034.49,9,2021-04-25,Online
T03996,C0070,P026,217.11,8,2021-04-25,Offline
T02812,C0417,P045,1566.26,6,2021-04-25,Mobile
T05418,C0475,P032,600.5,6,2021-04-26,Online
T05420,C0074,P058,359.69,2,2021-04-26,Offline
T01865,C0461,P080,837.96,3,2021-04-26,Online
T02624,C0101,P055,1788.48,5,2021-04-26,Online
T00197,C0400,P019,938.91,9,2021-04-26,Online
T05438,C0427,P010,910.09,9,2021-04-26,Offline
T01859,C0485,P021,1006.72,2,2021-04-27,Online
T02637,C0035,P041,2172.53,1,2021-04-27,Online
T01052,C0291,P043,1644.12,8,2021-04-27,Mobile
T04484,C0115,P005,955.67,6,2021-04-27,Offline
T01162,C0067,P070,1340.11,6,2021-04-27,Mobile
T01886,C0244,P045,1214.21,1,2021-04-27,Offline
T06740,C0348,P035,1549.91,4,2021-04-27,Mobile
T06476,C0170,P093,1000.97,6,2021-04-28,Offline
T00876,C0445,P093,1062.26,10,2021-04-28,Mobile
T02096,C0239,P018,3230.85,1,2021-04-28,Mobile
T06914,C0115,P074,1004.23,6,2021-04-28,Offline
T02062,C0365,P007,873.56,6,2021-04-28,Offline
T04422,C0042,P077,1251.89,6,2021-04-28,Online
T06027,C0397,P002,483.96,9,2021-04-28,Online
T03180,C0098,P045,1490.92,6,2021-04-29,Online
T07632,C0263,P039,1403.84,9,2021-04-29,Offline
T06056,C0051,P006,1327.73,2,2021-04-29,Offline
T00506,C0141,P029,908.18,2,2021-04-30,Offline
T06115,C0045,P038,2127.56,5,2021-04-30,Offline
T03648,C0130,P086,430.37,5,2021-04-30,Offline
T06117,C0084,P048,72.42,8,2021-04-30,Mobile
T04237,C0447,P082,788.14,1,2021-05-01,Offline
T00057,C0488,P068,203.67,4,2021-05-01,Online
T02993,C0492,P050,881.22,3,2021-05-01,Mobile
T06226,C0009,P060,637.64,3,2021-05-02,Mobile
T02794,C0404,P034,423.08,5,2021-05-02,Online
T01611,C0152,P006,1166.96,10,2021-05-02,Online
T01060,C0207,P008,300.79,4,2021-05-02,Online
T00354,C0451,P079,2043.26,9,2021-05-03,Mobile
T02699,C0262,P095,385.69,10,2021-05-03,Mobile
T03524,C0230,P076,2902.71,4,2021-05-03,Online
T07261,C0311,P008,357.02,10,2021-05-03,Offline
T04313,C0483,P004,691.02,5,2021-05-03,Online
T04559,C0452,P009,465.8,9,2021-05-03,Mobile
T00596,C0138,P023,1407.86,6,2021-05-03,Mobile
T05298,C0190,P001,2891.15,6,2021-05-03,Mobile
T04177,C0436,P083,406.72,4,2021-05-04,Offline
T07766,C0120,P086,1297.7,1,2021-05-04,Offline
T03465,C0101,P020,720.52,3,2021-05-04,Mobile
T06518,C0226,P044,43.98,10,2021-05-04,Offline
T06944,C0107,P079,1138.04,7,2021-05-04,Online
T00335,C0393,P016,1699.38,9,2021-05-05,Online
T03882,C0474,P090,565.94,1,2021-05-05,Offline
T01346,C0182,P096,480.9,1,2021-05-05,Online
T07739,C0463,P001,176.54,2,2021-05-05,Online
T04025,C0060,P047,934.96,6,2021-05-05,Online
T06511,C0147,P061,880.86,1,2021-05-05,Mobile
T05107,C0097,P031,1002.14,4,2021-05-06,Offline
T04796,C0085,P029,644.24,1,2021-05-06,Offline
T05969,C0188,P019,792.53,6,2021-05-06,Offline
T02910,C0259,P049,223.75,3,2021-05-06,Offline
T07349,C0215,P048,803.18,2,2021-05-06,Offline
T05423,C0161,P092,1470.12,7,2021-05-06,Online
T05729,C0028,P088,1033.77,2,2021-05-07,Online
T04988,C0257,P043,1510.15,8,2021-05-07,Offline
T03832,C0284,P049,66.45,1,2021-05-08,Offline
T01445,C0195,P047,197.11,6,2021-05-08,Offline
T03352,C0349,P049,195.05,7,2021-05-08,Online
T05799,C0005,P005,2514.88,5,2021-05-08,Online
T03809,C0452,P022,809.96,3,2021-05-09,Online
T02831,C0140,P001,924.13,8,2021-05-09,Online
T02660,C0373,P058,1378.13,10,2021-05-09,Mobile
T03469,C0371,P021,192.19,7,2021-05-09,Online
T03911,C0229,P030,83.9,1,2021-05-09,Offline
T02757,C0395,P052,560.95,6,2021-05-09,Offline
T07028,C0099,P100,2164.48,1,2021-05-10,Offline
T03124,C0208,P074,1104.97,8,2021-05-10,Online
T03947,C0192,P079,703.2,7,2021-05-10,Online
T05127,C0468,P068,1188.58,5,2021-05-10,Offline
T03742,C0055,P057,616.2,5,2021-05-11,Mobile
T02730,C0432,P009,1153.79,10,2021-05-11,Online
T07508,C0070,P008,1095.71,7,2021-05-11,Mobile
T02399,C0162,P006,244.7,7,2021-05-11,Online
T07240,C0280,P094,1085.12,1,2021-05-11,Online
T03885,C0269,P020,2500.95,6,2021-05-11,Online
T01771,C0478,P092,202.22,10,2021-05-11,Offline
T00158,C0499,P006,1603.83,8,2021-05-12,Mobile
T05944,C0373,P067,236.65,4,2021-05-12,Offline
T06669,C0118,P017,2604.97,9,2021-05-12,Offline
T04528,C0384,P081,1860.12,7,2021-05-12,Online
T01508,C0486,P086,1056.04,6,2021-05-12,Mobile
T07743,C0138,P052,415.37,3,2021-05-12,Offline
T05065,C0241,P033,226.44,6,2021-05-13,Online
T01570,C0014,P094,128.31,9,2021-05-13,Offline
T05582,C0118,P062,1405.89,4,2021-05-13,Mobile
T06073,C0045,P002,471.8,7,2021-05-13,Online
T05592,C0112,P057,3209.88,7,2021-05-13,Offline
T02735,C0333,P004,62.54,3,2021-05-13,Online
T02761,C0111,P034,1251.05,9,2021-05-13,Offline
T05105,C0036,P056,952.86,4,2021-05-13,Mobile
T01965,C0280,P041,886.53,6,2021-05-13,Mobile
T07090,C0341,P067,724.45,10,2021-05-13,Offline
T07227,C0445,P050,1740.13,1,2021-05-13,Online
T06680,C0490,P061,899.44,1,2021-05-14,Mobile
T02557,C0465,P039,221.84,9,2021-05-14,Online
T04749,C0183,P023,179.81,1,2021-05-15,Offline
T01089,C0143,P092,831.97,5,2021-05-15,Mobile
T00295,C0379,P088,1160.87,6,2021-05-15,Offline
T05685,C0050,P046,860.41,7,2021-05-15,Offline
T03717,C0141,P091,962.72,1,2021-05-15,Offline
T07358,C0475,P085,935.18,9,2021-05-16,Mobile
T03386,C0373,P066,1791.88,8,2021-05-16,Offline
T02082,C0442,P079,592.25,1,2021-05-16,Offline
T00769,C0226,P042,123.12,8,2021-05-16,Online
T03860,C0433,P058,639.71,3,2021-05-16,Mobile
T06478,C0374,P006,603.61,9,2021-05-16,Offline
T03600,C0089,P043,330.55,2,2021-05-16,Online
T04145,C0288,P017,91.29,4,2021-05-16,Online
T02906,C0129,P057,697.86,5,2021-05-16,Mobile
T05935,C0285,P094,1509.95,10,2021-05-16,Online
T05101,C0408,P066,238.09,8,2021-05-16,Mobile
T00247,C0282,P081,1221.02,4,2021-05-16,Mobile
T07355,C0475,P085,147.03,9,2021-05-16,Offline
T03768,C0154,P059,1070.78,9,2021-05-17,Online
T05388,C0338,P059,712.84,3,2021-05-17,Offline
T03248,C0176,P086,1552.94,2,2021-05-17,Online
T02595,C0294,P015,397.03,7,2021-05-18,Mobile
T04063,C0355,P022,828.92,1,2021-05-18,Offline
T03924,C0081,P015,280.98,3,2021-05-18,Online
T00323,C0291,P025,615.12,6,2021-05-19,Offline
T02952,C0287,P030,1676.54,2,2021-05-19,Online
T06618,C0319,P020,1192.02,1,2021-05-19,Offline
T04948,C0216,P053,1771.2,6,2021-05-19,Offline
T06314,C0369,P066,442.5,3,2021-05-19,Online
T05352,C0426,P042,266.34,4,2021-05-19,Offline
T05737,C0132,P046,1348.83,10,2021-05-19,Mobile
T02816,C0248,P032,1630.47,5,2021-05-19,Online
T01405,C0282,P059,676.7,9,2021-05-20,Offline
T03939,C0472,P017,420.2,3,2021-05-20,Mobile
T06558,C0074,P069,963.35,6,2021-05-20,Offline
T05276,C0098,P029,3629.12,3,2021-05-20,Online
T07036,C0043,P062,751.2,8,2021-05-21,Offline
T01137,C0094,P016,923.26,2,2021-05-21,Online
T04273,C0028,P029,413.38,9,2021-05-21,Online
T05975,C0231,P026,2028.1,1,2021-05-21,Offline
T05889,C0448,P047,1326.25,9,2021-05-22,Mobile
T05803,C0058,P065,966.73,8,2021-05-22,Offline
T06181,C0259,P063,330.39,2,2021-05-22,Online
T05864,C0005,P020,1112.12,2,2021-05-22,Online
T07557,C0238,P081,780.17,1,2021-05-22,Offline
T00628,C0247,P072,2070.62,10,2021-05-22,Online
T00174,C0127,P012,589.43,10,2021-05-22,Mobile
T07755,C0377,P038,872.32,7,2021-05-23,Online
T04883,C0467,P055,1272.25,3,2021-05-23,Online
T04950,C0139,P009,1327.8,2,2021-05-23,Mobile
T03091,C0195,P068,708.01,6,2021-05-23,Online
T01003,C0387,P084,977.18,1,2021-05-23,Mobile
T03783,C0260,P065,1308.7,8,2021-05-23,Offline
T04343,C0395,P046,2358.26,9,2021-05-23,Online
T06779,C0282,P015,339.31,9,2021-05-23,Offline
T01612,C0290,P039,1777.01,10,2021-05-24,Online
T06858,C0437,P044,999.48,3,2021-05-24,Offline
T00846,C0473,P004,836.62,1,2021-05-24,Offline
T06818,C0399,P055,115.46,2,2021-05-24,Online
T04972,C0255,P097,621.08,7,2021-05-24,Offline
T06937,C0038,P048,544.72,7,2021-05-25,Mobile
T02290,C0104,P032,485.81,1,2021-05-25,Mobile
T02138,C0260,P053,2957.63,1,2021-05-25,Mobile
T07018,C0102,P033,352.13,1,2021-05-25,Online
T06837,C0410,P064,1499.64,5,2021-05-25,Offline
T06797,C0424,P098,1525.71,5,2021-05-26,Online
T06467,C0241,P046,742.39,10,2021-05-26,Offline
T04688,C0383,P078,1028.3,6,2021-05-26,Mobile
T03816,C0428,P053,234.37,6,2021-05-26,Online
T01309,C0394,P080,413.27,6,2021-05-27,Offline
T00653,C0343,P065,2054.72,4,2021-05-27,Offline
T07590,C0040,P074,1408.1,5,2021-05-27,Online
T03878,C0054,P010,883.43,5,2021-05-27,Offline
T02954,C0050,P035,645.48,9,2021-05-27,Online
T00152,C0406,P049,890.8,5,2021-05-27,Offline
T00051,C0318,P015,290.75,6,2021-05-27,Offline
T02375,C0146,P082,418.67,8,2021-05-28,Mobile
T01432,C0126,P068,1824.12,6,2021-05-28,Mobile
T00388,C0213,P090,601.18,8,2021-05-28,Mobile
T01773,C0482,P098,831.09,4,2021-05-28,Online
T02636,C0091,P062,265.15,8,2021-05-29,Mobile
T05128,C0354,P084,285.91,9,2021-05-29,Online
T01352,C0063,P023,845.83,6,2021-05-29,Mobile
T04364,C0139,P044,600.98,1,2021-05-29,Online
T05163,C0253,P031,728.86,1,2021-05-29,Offline
T07916,C0104,P070,1180.89,2,2021-05-29,Online
T06629,C0393,P096,769.99,2,2021-05-29,Online
T01456,C0389,P036,1001.4,8,2021-05-29,Mobile
T06227,C0053,P021,1533.34,9,2021-05-29,Offline
T01413,C0140,P065,605.93,4,2021-05-29,Offline
T01765,C0278,P080,788.64,8,2021-05-30,Mobile
T05533,C0420,P021,238.05,7,2021-05-30,Mobile
T06048,C0082,P031,1363.34,8,2021-05-30,Offline
T07243,C0170,P028,479.34,2,2021-05-30,Mobile
T07481,C0231,P068,2799.94,4,2021-05-30,Mobile
T02025,C0031,P071,632.92,9,2021-05-30,Offline
T05367,C0055,P092,1379.08,2,2021-05-30,Online
T07789,C0107,P029,27.26,7,2021-05-30,Mobile
T02668,C0355,P093,235.3,1,2021-05-30,Mobile
T01294,C0449,P030,880.93,5,2021-05-31,Offline
T01896,C0400,P021,242.0,7,2021-05-31,Online
T06722,C0360,P023,519.81,7,2021-05-31,Mobile
T06251,C0201,P100,577.17,5,2021-06-01,Online
T01499,C0053,P029,1000.31,7,2021-06-01,Offline
T00552,C0481,P029,389.79,4,2021-06-01,Mobile
T05708,C0127,P066,378.42,9,2021-06-01,Online
T03143,C0287,P007,810.54,10,2021-06-02,Mobile
T01218,C0437,P074,1241.63,8,2021-06-02,Offline
T01284,C0496,P100,833.25,3,2021-06-02,Online
T06610,C0324,P038,635.42,1,2021-06-02,Online
T00993,C0260,P069,1150.43,5,2021-06-03,Online
T01739,C0133,P066,411.25,8,2021-06-03,Offline
T01631,C0373,P070,822.17,9,2021-06-03,Mobile
T06768,C0245,P085,1231.07,8,2021-06-04,Offline
T02568,C0485,P091,1668.81,4,2021-06-04,Offline
T03566,C0093,P055,740.82,4,2021-06-04,Offline
T00371,C0498,P070,3687.27,9,2021-06-04,Online
T05310,C0128,P100,547.06,8,2021-06-04,Mobile
T07622,C0078,P011,41.02,6,2021-06-04,Offline
T06411,C0456,P084,1866.13,5,2021-06-05,Mobile
T02011,C0353,P008,701.08,5,2021-06-05,Online
T06039,C0391,P094,167.77,10,2021-06-05,Mobile
T06624,C0094,P051,465.91,5,2021-06-05,Offline
T01877,C0455,P069,1034.38,6,2021-06-05,Mobile
T00648,C0052,P059,657.84,6,2021-06-05,Online
T04067,C0220,P004,1249.9,7,2021-06-05,Online
T01550,C0443,P017,2499.31,10,2021-06-05,Online
T05593,C0280,P019,910.79,4,2021-06-06,Online
T06759,C0257,P061,59.35,1,2021-06-06,Offline
T01021,C0013,P043,116.74,5,2021-06-06,Online
T01587,C0298,P087,472.04,1,2021-06-07,Online
T04676,C0277,P088,247.09,8,2021-06-07,Online
T06103,C0236,P095,369.67,7,2021-06-07,Mobile
T02879,C0470,P042,1263.34,2,2021-06-07,Mobile
